gene,gene_effect,z_score,mean,stddev
NUDT18,-0.286935291373,-0.9711810854373187,-0.08439290131606404,0.20855265109053478
GAPVD1,-0.273563489149,-0.9688561066335735,-0.11636105051396732,0.16225571326711727
GREB1,-0.159705015551,-0.9687887016097221,-0.031293356843253094,0.13254867495293904
ABCD3,-0.12224324915,-0.968232460353679,0.051644896115384385,0.17959338525158097
CD9,-0.138243479716,-0.9681240239290549,0.005245207131379295,0.14821312486910695
TRIP4,-0.278561747196,-0.9681017193009406,-0.07150843830599113,0.21387557191771195
PTGS2,-0.139957450131,-0.9674443395076513,0.008287202026413566,0.1532332622183285
IL32,-0.397532192931,-0.9666236975746737,-0.2236912325908257,0.1798434703973774
GUSB,-0.0673104278491,-0.9665879156416414,0.05328072131599315,0.12475962839349405
TGM4,-0.025100756274599997,-0.9664710814309218,0.09897976621079853,0.1283851372993897
EXOSC9,-0.8899221869059999,-0.9660756609160368,-0.6741451968214809,0.22335413137302146
NCEH1,-0.462865317139,-0.9659250499032986,-0.2388156749916425,0.2319534441826389
SEC61G,-0.45563709188999996,-0.9656160206570384,-0.22493865967629556,0.23891321941482416
ANKHD1-EIF4EBP3,-0.20214675819000003,-0.9654073991370243,-0.07012908032630337,0.1367481521083296
RGS5,-0.11938016649199999,-0.965286008466228,0.0020453045456163468,0.12579222113718702
DUS1L,-0.199639586146,-0.9650102719822503,-9.353550249076165e-05,0.2067812710776819
RAD52,-0.473946014745,-0.9649294815984295,-0.24581179217289226,0.23642579786680137
ATP6V0E2,-0.00580415602219,-0.9641425605540477,0.1252558385457947,0.13593424865786513
DNM1,-0.07130778227489999,-0.9635919246311211,0.06529408961009736,0.1417631970476411
AGPS,-0.23547643154,-0.9633901728717351,-0.030175246893345723,0.21310284288522413
SHBG,-0.14299736699899998,-0.963313684519198,0.04421431761375418,0.19434135279225676
PRL,-0.248437430973,-0.962764369876435,-0.10469030876580752,0.14930664937843677
TRIM15,-0.136012767619,-0.9617379870267949,0.04569186338501792,0.18893361129028113
SPTLC1,-0.253485705327,-0.9608853160955714,-0.09591845401431821,0.16398132916936975
BAIAP2,-0.152155715837,-0.9608589183288191,0.005757410052410143,0.16434579819903394
TRMT5,-0.12409352566,-0.960400840128021,0.022312087024762645,0.15244219555789523
LAMP1,-0.191934439307,-0.9603517730284755,-0.017720598569126857,0.18140627802298803
PRKCG,-0.206525086946,-0.9603463106491921,-0.041834310878139665,0.171491028019392
PLEK2,-0.15263483389799998,-0.9590125729934078,0.01142540600874828,0.1710720427727656
GTF2IRD2,-0.10666373749,-0.9589240828830234,0.04242884172805322,0.1554790226665322
SPRY2,-0.178882829837,-0.9587916730368783,-0.01419454974559088,0.17176648976286496
PCMT1,-0.145443938313,-0.9584136403591212,-0.0060195846610039405,0.14547409154126106
KLHL4,-0.245505881374,-0.958069591871966,-0.06834994156733011,0.1849092605689802
PLPPR4,-0.144189083198,-0.9560992625088065,-0.020662254616734675,0.1291987489427935
MTHFD1L,-0.179160542667,-0.9560382429965063,-0.050648213899119277,0.13442174485100628
RNF216,-0.0863107593534,-0.9553805315219204,0.0819833072526725,0.17615396279635318
AGXT2,-0.164113144873,-0.9552631618527921,-0.04558045370518676,0.12408380842187165
PRKCH,-0.23166817206300003,-0.9548008046245202,-0.06547699421598714,0.17405848114295244
ADGRA1,-0.216550400911,-0.954712783248842,-0.07069327894987906,0.15277591807745164
ZNF662,-0.275494682963,-0.9540244050680452,-0.09375513529737585,0.19049779722633164
MMP11,-0.0636688602113,-0.9537267821605918,0.07204727489400102,0.14230085349794513
NEFL,-0.138000374768,-0.952961791990405,0.02154226876218408,0.1674176707514738
SP2,-0.12279930087400001,-0.9525932546097812,0.03548222883986919,0.16615856657383893
SMPD3,-0.0552325231282,-0.9524500120638469,0.07178142769592466,0.1333549784401812
SLC5A8,-0.14408424111999998,-0.9518921498516879,-0.029022320092342287,0.1208770563404533
SCRT1,-0.177926144508,-0.9517668332007523,-0.02409810409962151,0.16162366142877788
FXYD2,-0.25295592603399997,-0.9515166984514515,-0.09411142394972757,0.16693821804996625
EGF,-0.0601054835974,-0.9511061854589622,0.07020813673212326,0.13701269355812212
MN1,-0.116680759846,-0.9510380718953861,0.030049813027713566,0.1542846466506694
NONO,-0.321610817374,-0.9509967758128393,-0.12510911901123178,0.20662709207905947
SLC39A1,-0.17090836194000003,-0.9507655879805916,-0.01785864426266906,0.16097523891499452
IL1R1,-0.25361348463399996,-0.9498844463911047,-0.09406784777385221,0.1679632059102656
OR12D2,-0.255754839768,-0.949800471839195,-0.13082886556532014,0.131528650391985
PFKFB1,-0.229071263884,-0.9497219642382044,-0.09747597901003816,0.138561905304062
SDE2,-0.0540443764198,-0.9493958098111089,0.17375404968584734,0.23994041658027745
SMG1,-1.02649056145,-0.9492207045055004,-0.7775513723226761,0.26225638352147984
HMGCLL1,-0.315200899558,-0.9489379226935539,-0.1414901153081479,0.18305811170110603
SNAPC5,-0.09284802740739999,-0.9484100962143571,0.061718568404507755,0.16297443102817097
PCDH17,-0.263153471071,-0.9483950606827727,-0.10979715710027842,0.16170087796568303
MAP3K2,-0.247317735374,-0.9469667050723954,-0.0678567015695769,0.18951145044820064
GNAZ,-0.09495095330900001,-0.9467004252158439,0.055976473868664056,0.15942469566679787
OXCT1,-0.17057294166200002,-0.9464035343631374,-0.02466746449198378,0.15416835617398691
HCFC1,-0.998857715507,-0.9461653058899406,-0.7005319197692809,0.3152998676664866
TPI1,-0.240457656758,-0.9457465923313882,-0.09855419665297008,0.1500438502825788
ATP11B,-0.102652710892,-0.9456908579817385,0.050753280513765466,0.16221579188484422
CXCR5,-0.223280153001,-0.9452043048210501,-0.07441987602629827,0.1574900539655123
PTPRQ,-0.16651291089700002,-0.9447785004129341,-0.04293130605640505,0.13080484450755514
POU2F2,-0.28454594239799996,-0.9444937562564911,-0.11435875289010772,0.18018879254684603
RHAG,-0.0755390526668,-0.9439941887766019,0.07872160812921881,0.16341272290662892
MYEF2,-0.128247074211,-0.9437710854960714,0.015731641466314575,0.15255682007002314
ZNF146,-0.178964108204,-0.9436823641520876,0.003228089033215953,0.19306517124638467
TRAF3,-0.15060707582900001,-0.9436014628447604,-2.0609732625737103e-06,0.15960659323449428
TAOK1,-0.0595655841426,-0.9434778537059203,0.12126274141333046,0.19166144159679893
CD63,-0.24813154578000002,-0.9427285837864217,-0.07964236205943132,0.17872501865154064
TMED7,-0.07337081178989999,-0.941954029084545,0.09578000466575533,0.17957438604519543
TAB2,-0.153431590971,-0.9410410777948894,-0.028763353132152857,0.1324790604582088
RRAGB,-0.265553275825,-0.9398140390117546,-0.11173266013370318,0.16367133209995907
PAK4,-0.18757864728100002,-0.939744227941645,-0.02600743097942618,0.17193105474610787
TIGAR,-0.124353092202,-0.939311689932482,-0.005698333298389841,0.1263209647823494
HTR1D,-0.150779877285,-0.9392645471356602,-0.007460274334463888,0.15258704630936754
E2F2,-0.20214423654199998,-0.9391325183188486,-0.0589334565530022,0.1524926218563499
NPTX1,-0.336618435673,-0.9390271139269112,-0.13821846098930465,0.21128247708844936
ARHGAP39,-0.20157915495,-0.9387459413413543,-0.06613054022516913,0.14428676467169724
TGIF2,-0.202416554641,-0.9386434720748251,-0.06397344684225226,0.14749275088732688
PPARGC1A,-0.31595021842099996,-0.938479144493035,-0.14706495475857603,0.17995633110595705
PAQR7,-0.252963970214,-0.9383388431903916,-0.09277547367319727,0.17071497967211408
TRAF6,-0.00292860964375,-0.9381599254049406,0.15024960673189863,0.1632751647428682
HLA-DRB3,-0.53049266607,-0.9377493250884041,-0.34250317293664634,0.20046881197769073
SAE1,-0.421537870111,-0.9374726907469977,-0.22684068004970062,0.2076830525123464
HIPK2,-0.21810536397100003,-0.9374475735715704,-0.06443834628864409,0.16392065222047755
CELA3A,-0.192013831289,-0.9368401242527049,-0.053834538999509324,0.14749506208405944
MYD88,-0.256121992345,-0.9367208321448891,-0.0838158670611746,0.18394608016700284
LRP6,-0.262649478704,-0.9362970150563971,-0.07233000855776431,0.2032682653962877
PAPOLG,0.0133880714445,-0.9356017801561501,0.14559304272873624,0.1413047453395947
REPS2,-0.0950078534348,-0.9350657771073287,0.030169623085119446,0.13387023628130423
LETM2,-0.29689360159600003,-0.9349358455822758,-0.0918429116885711,0.21932059924360248
HSD17B11,-0.118396605076,-0.9348367489928711,0.010517134325363905,0.13789973440843734
H2BC9,-0.269812047594,-0.9345077922790396,-0.11605140355021086,0.16453650286725158
RBCK1,-0.271654952137,-0.9341351711927842,-0.15163664556841136,0.12848066347329473
OR8U3,-0.104781978844,-0.9339749791237899,0.02625126552999156,0.1402963112533492
AK8,-0.252756856167,-0.9337268680625609,-0.11134586688740002,0.15144791706917582
MAPT,0.0689501114544,-0.933604549449565,0.23138363361106223,0.17398535841800458
SYTL1,-0.183968845632,-0.9334436543894722,-0.03176600527842273,0.16305519849843214
CCND3,-0.227158485867,-0.9325854179812036,-0.013552243791210923,0.22904737513287424
MNAT1,-0.231087927714,-0.9318947145701407,-0.0683113575650036,0.17467270454911965
C5AR2,-0.18148949842599998,-0.9316864632533307,0.009920006587182806,0.2054441194141698
SLC15A1,-0.0942568501401,-0.9312202460822772,0.07346485944191873,0.18010960381031044
ZNF441,-0.155789589944,-0.9311609298297094,-0.0055247359563880645,0.16137366718671536
TIRAP,-0.54712472509,-0.9311588567850146,-0.3195199666480876,0.2444317172987612
PASD1,-0.315456910699,-0.9309552396594367,-0.09550920272542553,0.23626023959437195
NKX6-2,-0.134882375881,-0.9305140252899756,0.018976013751737544,0.16534773840167613
ACIN1,-0.36248313295100004,-0.9294947725345222,-0.18115553519216276,0.1950818908474309
MGAT1,-0.277403173511,-0.92944182474061,-0.08828134949620425,0.203478925717138
SLC25A6,-0.211851905869,-0.9292850045844309,-0.05163522721789345,0.1724085483578358
TNFRSF13C,-0.18889383258,-0.9281310900333255,-0.03940689373691837,0.16106231161560824
ENPEP,-0.222651634585,-0.9274615355210396,-0.006743236757722621,0.23279498885738908
HSD17B10,-0.5737335967530001,-0.9274582075165559,-0.36502289060412946,0.22503516002918647
RRH,-0.09292168739180001,-0.927415161406536,0.030118700097038313,0.13267023508892486
DBP,-0.205589277797,-0.9272787483698104,-0.06658294745641587,0.14990781421979343
MMAA,-0.250749307115,-0.9267046584738671,-0.05546164299023781,0.2107334438637326
ZBED1,-0.318430481024,-0.9262882332600652,-0.13006973216319406,0.20335003954208894
ALDH1L1,-0.1305531439,-0.9261433058284403,0.04553715580362639,0.19013288612620555
LBX1,-0.20089978722500001,-0.925952099662084,-0.05034535588265621,0.1625941896965156
MAP3K14,-0.122283250319,-0.925629278538264,-0.004083116891760184,0.12769705557920466
ATM,-0.10491133422900001,-0.9255998873910993,0.04862780629848707,0.16588068194374278
AMBP,-0.20366200893800002,-0.924932697596631,-0.06680558487470512,0.14796365661945585
UGT2A2,-0.022788717670200003,-0.9242726915906695,0.13226764167908747,0.16776040313647708
CTSD,-0.11192132527200001,-0.9234742540304254,0.023604548921297628,0.14675652688941399
FGF21,-0.323924261184,-0.9227094584817822,-0.16330877563675808,0.17406940404785398
CHRNA10,-0.38568566340899996,-0.9226368595313529,-0.2374551906759237,0.16065960426550585
SERPIND1,-0.181426076521,-0.9224636728058921,-0.03093060078543225,0.1631451515893304
TRAF1,-0.305032811993,-0.9223945404663604,-0.14776928146880447,0.17049486269149366
CENPU,-0.125646064504,-0.9223632760197452,0.03685949130885579,0.17618389634300338
OR56A1,-0.05700010074109999,-0.9222362472596356,0.08875146914278616,0.15804146748403933
MRRF,-0.132732888642,-0.921753368422307,-0.0015629051242881113,0.14230485942484297
CBFA2T3,-0.181294141928,-0.9208170349107794,-0.053643262338171696,0.13862784326334357
SLC35E4,-0.198339732119,-0.9207078210341967,-0.01608443733929565,0.19795128336694673
ASIC2,-0.329313549756,-0.9198066740728446,-0.12354081459833267,0.2237130268326049
SOX14,-0.130972521418,-0.9196181831552989,0.014656284521692087,0.158357901797924
CLEC1A,-0.173560821292,-0.9195984983668231,-0.016818634037805487,0.17044632797091724
CPVL,-0.276127911962,-0.9195299071375327,-0.10964674675956254,0.18105029962612962
GHRH,-0.152899693794,-0.9194572930984027,-0.0017611696744527713,0.1643779708465176
CX3CR1,-0.09436654074039999,-0.9194368982875076,0.02681675005024588,0.13180163969529085
USP51,-0.426449871228,-0.9192252888832946,-0.23131711046778491,0.21227958273131153
ZNF165,-0.239608406213,-0.9180416914262481,-0.11932294714282272,0.13102396132282904
ASAH2,-0.074081433987,-0.9177865843155318,0.07708092326869216,0.1647031672057249
ETV6,-0.19137450764000002,-0.9174822996841105,-0.05623879854130884,0.14728971789997305
DDI1,-0.21086363716200002,-0.9174054399453357,-0.05688837949625098,0.16783774213822383
AHCY,-0.396555793087,-0.9172656099056316,-0.19066614212061922,0.22446023130373627
SLC35B2,-0.14567365477299998,-0.9169138533672806,-0.014756506734361654,0.1427802050954485
LSS,-0.08920309576580002,-0.9166620535898368,0.04940003701498228,0.1512041785061179
SNRNP40,-0.57233116903,-0.916658018298274,-0.3765349376451644,0.21359790399076065
HLA-DRB4,-0.26218811496100003,-0.9158804965611934,-0.11245823996634717,0.16348189043967576
ACTN3,-0.0015879648771,-0.9157558954275434,0.11648507738787002,0.12893506102938565
IGFBP2,-0.355401197228,-0.9155410633680615,-0.21997292607892757,0.14792156962448358
LY75,-0.181525558258,-0.9147682286195076,-0.024916430203282602,0.17120088253508645
CCL1,-0.141524495976,-0.9142589545576112,-0.016121268669825634,0.13716379443814591
SLCO1A2,-0.136620315303,-0.9129585521442983,-0.021053233293137075,0.12658524501295967
KLK1,-0.30101008295299997,-0.9128592290554004,-0.11738607111130037,0.20115260491117373
REPIN1,-0.15678115685,-0.9126451531025235,-0.006083047702950325,0.16512234643963616
CARS1,-0.627251367699,-0.9123088968385159,-0.4102819891005069,0.23782446860966874
CD52,-0.159761369149,-0.9120419261283049,-0.03655242997040633,0.13509131066115132
GSC,-0.218101901821,-0.9118989916398323,-0.08676140624294111,0.14402965326441955
UTY,-0.27948724321199997,-0.9117402508372104,-0.10202983208345275,0.19463592943889008
HYAL2,-0.239164077551,-0.911603181494725,-0.06050336844481884,0.19598517505526605
COX7A2L,0.08534305332219999,-0.9114562802813443,0.201357566795577,0.12728478149008549
C1GALT1,-0.329678226964,-0.9114227605070666,-0.15475607180573372,0.19192208351363643
CHST10,-0.0758495267458,-0.9108215973278901,0.08214283278463108,0.1734613671809484
PKN2,-0.253884598549,-0.9098761541365492,-0.08009944564708653,0.19099868934012387
DUSP2,-0.197727429759,-0.9095783363176849,-0.025204046288455757,0.18967402430557412
PAOX,-0.181204173166,-0.9094200367445054,0.006894638044457662,0.20683381013222887
UFM1,-0.269275718204,-0.9091668179918612,-0.09221698944890756,0.19474834018488943
ELAC1,-0.11559209914799999,-0.9088080930851344,0.048842361730070775,0.18093419516089965
ANAPC11,-0.0935792974846,-0.9085232440642703,0.059331117895970564,0.16830655283680718
MGRN1,-0.221452177867,-0.90827860895977,-0.05004749709453454,0.18871377029210365
RNF149,-0.055221617545400004,-0.908207560298952,0.0852752389513713,0.15469685855788776
PLK4,-0.310857327129,-0.9069289941467857,-0.11860196222998043,0.21198502434017805
UGT2B11,-0.0711912114673,-0.9065289264544482,0.08416243206657409,0.1713719650860809
H2AJ,-0.114662617016,-0.9060422032704629,0.035348939709635555,0.1655679571924483
AGBL5,-0.0943562988483,-0.9055887697865863,0.03239425785234439,0.13996480624479785
CNTRL,-0.09352624185360002,-0.9044842787424523,0.024655922906343483,0.13066248638866096
NMT2,-0.053762593153800005,-0.9032894814149288,0.07447513400028481,0.14196747531390597
POLR2F,-1.03695203075,-0.9032429460664819,-0.8515998781888321,0.20520741774774437
MYH9,-0.35513173878,-0.9031120329830514,-0.11086688221460192,0.2704701605608904
PPFIA2,-0.21121364916700003,-0.9027841105986821,-0.06410464232961573,0.16295037219898437
HAGH,-0.244626378801,-0.9027826112534565,-0.07954534590308075,0.18285801126443352
FOXJ3,-0.272764203541,-0.9022813890482004,-0.12367775493198656,0.1652327648764671
CD1A,-0.137361306085,-0.9020968066746087,-0.01808640831293183,0.1322196208761121
ZSCAN32,-0.10959706568399999,-0.9020297501621403,0.00043047626274163086,0.12197773069786681
FLCN,-0.167663619023,-0.9020174161557737,0.010250431544595819,0.19724015011354393
EBPL,-0.0421195990601,-0.9015621043477833,0.06056797839632709,0.1138996159679031
PEA15,-0.220387769238,-0.9015317728828957,-0.05589775307771987,0.1824561497530787
ZNF670-ZNF695,-0.09421227820460001,-0.9012325028149082,0.10020139310575105,0.2157197734248595
LHB,-0.0246786754236,-0.9007869411443137,0.11582074750275802,0.1559740894421435
SLC22A3,-0.0836945742749,-0.9005273753253451,0.06814526647399803,0.16861213207876208
FUBP3,-0.29482970045400003,-0.9003656487258432,-0.0722874885722065,0.24716870551061693
ZSCAN18,-0.0220334004028,-0.900315468411063,0.14458095472754964,0.18506219317146888
E2F5,-0.401017755258,-0.900237115645042,-0.2112906183251179,0.21075240471166082
SELENBP1,-0.21274216801800003,-0.8995355801937194,-0.04747130425546652,0.18372910132908984
MSX2,-0.132812666956,-0.8995231295703728,-0.0035930059519760386,0.1436535167981077
BUD13,-0.374165799591,-0.8988320718943426,-0.1693362828892839,0.2278840765773139
PLA2G4D,-0.005875682811680001,-0.8986122222369854,0.11413527015951523,0.13355143631637084
BOK,-0.07708858593069999,-0.8983570906746697,0.05134472865524384,0.142964658396017
GK3,-0.0234686698881,-0.8976535913832172,0.1726864158914139,0.21851980280862415
SPRED1,-0.10225315965399999,-0.8975956182660434,0.015748840254219278,0.1314645453998239
ZNF549,-0.044779802011299996,-0.8975941265530549,0.08260871202994818,0.14192217871394294
GALNT2,-0.179810402106,-0.8975048689671862,-0.014146302927198953,0.18458295314814377
PKN1,-0.16303769544900001,-0.8973850794957959,-0.03161456141460587,0.14645121368435884
B3GALT2,-0.035446211887800005,-0.8972620204395994,0.09294381105867022,0.1430908920936691
GPX6,-0.160087376334,-0.8972547146561027,-0.020199223616505505,0.1559068461079198
ITGA8,-0.21211319082600003,-0.8967021025500654,-0.06737019628267546,0.16141703485661577
CD83,-0.122960594344,-0.8963240841734181,0.025194677622334995,0.16529207970905124
LEPR,-0.158868251583,-0.8962232974922387,-0.007554053564974266,0.16883537667613033
COL11A1,-0.21246262380800002,-0.8954514437505983,-0.07005699316328619,0.1590322196011521
CLPP,-0.492239140327,-0.8949938144961902,-0.28329647820669523,0.23345710186603105
INPP1,-0.109511494175,-0.8946038518792764,0.036859106325917185,0.16361499024785037
AQP10,0.020080162662799998,-0.8944003112436754,0.13886806574728297,0.13281290445807967
H2BC17,-0.341404839476,-0.8943343263868128,-0.1048824506497704,0.2644675283591096
GIMAP1-GIMAP5,-0.0929073852617,-0.8941436528597637,0.0684249565668594,0.18043223962119043
SLC2A4RG,-0.178519074582,-0.8938206813695467,-0.030548541616024116,0.16554834325297743
RDH13,-0.140681022765,-0.893744414267836,-0.01807636118072691,0.1371808982825498
GIMAP5,-0.187613868625,-0.8927924340508394,0.008423072471478995,0.21957728764233214
RIDA,-0.181927506302,-0.8924018435829442,-0.0652056567047919,0.13079516860764911
LUC7L3,-0.401045126491,-0.8918308616439206,-0.21160219843849573,0.2124202426716903
SLC2A5,-0.328764727755,-0.8901860129586164,-0.14867474794526378,0.2023060092925863
GABARAP,-0.23651844968400002,-0.8897061159677365,-0.05932704132829215,0.19915723313082562
COX7C,-0.341957794724,-0.8886155127117971,-0.20034478876275788,0.15936364370804226
IDH3B,-0.19728721951699998,-0.8884635209278438,-0.07759775820447556,0.13471511040490425
ARHGEF25,-0.105373905875,-0.8880274083342395,0.012387476536355238,0.13261007634015695
SLC1A6,-0.0340937666971,-0.8878048502776759,0.13509071758766092,0.1905649470509714
PSMD1,-1.5814513248500002,-0.8876085253656464,-1.3972256959383136,0.20755279342973373
SELE,-0.118445428227,-0.8874848846869614,0.023621673381481873,0.16007833379448774
PIK3C2G,-0.20038213844799999,-0.8873875646747985,-0.07247039688038953,0.14414416728330687
FGF1,-0.170493214162,-0.8867933298147906,-0.0030709192442013845,0.18879516713636676
QPCT,-0.17391092815900003,-0.8862675345623136,-0.01678180679706638,0.17729310308036098
KCNJ16,-0.273167402731,-0.8860794023638514,-0.10344856343747268,0.19153908649806933
SUSD1,-0.14874988306,-0.8853848329326109,-0.023703922075301018,0.14123345728717332
